Ensembl	KEid	AOPid
ENSG00000170348	https://identifiers.org/aop.events/18	https://identifiers.org/aop/131; https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/310; https://identifiers.org/aop/415; https://identifiers.org/aop/416; https://identifiers.org/aop/417; https://identifiers.org/aop/419; https://identifiers.org/aop/439; https://identifiers.org/aop/455; https://identifiers.org/aop/456; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/494; https://identifiers.org/aop/57
ENSG00000170421	https://identifiers.org/aop.events/1854	https://identifiers.org/aop/319
ENSG00000170458	https://identifiers.org/aop.events/1822	https://identifiers.org/aop/313
ENSG00000170581	https://identifiers.org/aop.events/1901	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000170890	https://identifiers.org/aop.events/1392	https://identifiers.org/aop/17; https://identifiers.org/aop/220; https://identifiers.org/aop/284; https://identifiers.org/aop/377; https://identifiers.org/aop/411; https://identifiers.org/aop/424; https://identifiers.org/aop/425; https://identifiers.org/aop/429; https://identifiers.org/aop/452; https://identifiers.org/aop/464; https://identifiers.org/aop/470; https://identifiers.org/aop/478; https://identifiers.org/aop/479; https://identifiers.org/aop/481; https://identifiers.org/aop/482; https://identifiers.org/aop/483; https://identifiers.org/aop/505; https://identifiers.org/aop/521
ENSG00000170893	https://identifiers.org/aop.events/277; https://identifiers.org/aop.events/1003	https://identifiers.org/aop/110; https://identifiers.org/aop/119; https://identifiers.org/aop/128; https://identifiers.org/aop/134; https://identifiers.org/aop/159; https://identifiers.org/aop/175; https://identifiers.org/aop/176; https://identifiers.org/aop/188; https://identifiers.org/aop/192; https://identifiers.org/aop/193; https://identifiers.org/aop/271; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/402; https://identifiers.org/aop/42; https://identifiers.org/aop/457; https://identifiers.org/aop/459; https://identifiers.org/aop/54; https://identifiers.org/aop/65; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/159; https://identifiers.org/aop/189; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365
ENSG00000170921	https://identifiers.org/aop.events/756	https://identifiers.org/aop/134; https://identifiers.org/aop/152; https://identifiers.org/aop/300; https://identifiers.org/aop/42; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/8
ENSG00000170955	https://identifiers.org/aop.events/984	https://identifiers.org/aop/154; https://identifiers.org/aop/277
ENSG00000171124	https://identifiers.org/aop.events/1708; https://identifiers.org/aop.events/1709	https://identifiers.org/aop/313; https://identifiers.org/aop/377; https://identifiers.org/aop/313
ENSG00000171136	https://identifiers.org/aop.events/1457; https://identifiers.org/aop.events/1502; https://identifiers.org/aop.events/1503	https://identifiers.org/aop/206; https://identifiers.org/aop/241; https://identifiers.org/aop/280; https://identifiers.org/aop/298; https://identifiers.org/aop/347; https://identifiers.org/aop/415; https://identifiers.org/aop/443; https://identifiers.org/aop/452; https://identifiers.org/aop/212; https://identifiers.org/aop/274; https://identifiers.org/aop/275; https://identifiers.org/aop/449; https://identifiers.org/aop/212; https://identifiers.org/aop/275
ENSG00000171227	https://identifiers.org/aop.events/2092	https://identifiers.org/aop/440
ENSG00000171444	https://identifiers.org/aop.events/1909; https://identifiers.org/aop.events/1908	https://identifiers.org/aop/411; https://identifiers.org/aop/424; https://identifiers.org/aop/425; https://identifiers.org/aop/411; https://identifiers.org/aop/424; https://identifiers.org/aop/425
ENSG00000171759	https://identifiers.org/aop.events/877	https://identifiers.org/aop/138
ENSG00000171791	https://identifiers.org/aop.events/1980; https://identifiers.org/aop.events/1513; https://identifiers.org/aop.events/1971; https://identifiers.org/aop.events/1515; https://identifiers.org/aop.events/1262; https://identifiers.org/aop.events/709; https://identifiers.org/aop.events/55; https://identifiers.org/aop.events/2040; https://identifiers.org/aop.events/2043	https://identifiers.org/aop/443; https://identifiers.org/aop/260; https://identifiers.org/aop/505; https://identifiers.org/aop/513; https://identifiers.org/aop/439; https://identifiers.org/aop/212; https://identifiers.org/aop/205; https://identifiers.org/aop/207; https://identifiers.org/aop/212; https://identifiers.org/aop/285; https://identifiers.org/aop/419; https://identifiers.org/aop/439; https://identifiers.org/aop/441; https://identifiers.org/aop/452; https://identifiers.org/aop/460; https://identifiers.org/aop/476; https://identifiers.org/aop/491; https://identifiers.org/aop/500; https://identifiers.org/aop/502; https://identifiers.org/aop/105; https://identifiers.org/aop/256; https://identifiers.org/aop/257; https://identifiers.org/aop/258; https://identifiers.org/aop/437; https://identifiers.org/aop/12; https://identifiers.org/aop/13; https://identifiers.org/aop/144; https://identifiers.org/aop/17; https://identifiers.org/aop/264; https://identifiers.org/aop/265; https://identifiers.org/aop/266; https://identifiers.org/aop/268; https://identifiers.org/aop/273; https://identifiers.org/aop/278; https://identifiers.org/aop/281; https://identifiers.org/aop/377; https://identifiers.org/aop/38; https://identifiers.org/aop/479; https://identifiers.org/aop/48; https://identifiers.org/aop/490; https://identifiers.org/aop/494; https://identifiers.org/aop/530; https://identifiers.org/aop/460; https://identifiers.org/aop/491; https://identifiers.org/aop/502; https://identifiers.org/aop/460; https://identifiers.org/aop/491; https://identifiers.org/aop/502
ENSG00000171862	https://identifiers.org/aop.events/1632	https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/432; https://identifiers.org/aop/444; https://identifiers.org/aop/473
ENSG00000171951	https://identifiers.org/aop.events/890; https://identifiers.org/aop.events/1388	https://identifiers.org/aop/3; https://identifiers.org/aop/471; https://identifiers.org/aop/218; https://identifiers.org/aop/219
ENSG00000172071	https://identifiers.org/aop.events/1512	https://identifiers.org/aop/260; https://identifiers.org/aop/285; https://identifiers.org/aop/464
ENSG00000172179	https://identifiers.org/aop.events/1713; https://identifiers.org/aop.events/1716; https://identifiers.org/aop.events/1387	https://identifiers.org/aop/314; https://identifiers.org/aop/315; https://identifiers.org/aop/218; https://identifiers.org/aop/219
ENSG00000172183	https://identifiers.org/aop.events/1202	https://identifiers.org/aop/154
ENSG00000172216	https://identifiers.org/aop.events/1493	https://identifiers.org/aop/144; https://identifiers.org/aop/17; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/377; https://identifiers.org/aop/38; https://identifiers.org/aop/432; https://identifiers.org/aop/470
ENSG00000172379	https://identifiers.org/aop.events/944	https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/310; https://identifiers.org/aop/455; https://identifiers.org/aop/456
ENSG00000172465	https://identifiers.org/aop.events/1262	https://identifiers.org/aop/205; https://identifiers.org/aop/207; https://identifiers.org/aop/212; https://identifiers.org/aop/285; https://identifiers.org/aop/419; https://identifiers.org/aop/439; https://identifiers.org/aop/441; https://identifiers.org/aop/452; https://identifiers.org/aop/460; https://identifiers.org/aop/476; https://identifiers.org/aop/491; https://identifiers.org/aop/500; https://identifiers.org/aop/502
ENSG00000172482	https://identifiers.org/aop.events/155	https://identifiers.org/aop/139; https://identifiers.org/aop/141; https://identifiers.org/aop/15; https://identifiers.org/aop/272; https://identifiers.org/aop/296; https://identifiers.org/aop/322; https://identifiers.org/aop/397; https://identifiers.org/aop/432; https://identifiers.org/aop/443; https://identifiers.org/aop/478
ENSG00000172724	https://identifiers.org/aop.events/398	https://identifiers.org/aop/39; https://identifiers.org/aop/40
ENSG00000172936	https://identifiers.org/aop.events/1700	https://identifiers.org/aop/277
ENSG00000173039	https://identifiers.org/aop.events/1700	https://identifiers.org/aop/277
ENSG00000173402	https://identifiers.org/aop.events/1602	https://identifiers.org/aop/281
ENSG00000173432	https://identifiers.org/aop.events/1438; https://identifiers.org/aop.events/1439	https://identifiers.org/aop/237; https://identifiers.org/aop/237
ENSG00000173465	https://identifiers.org/aop.events/944; https://identifiers.org/aop.events/18	https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/310; https://identifiers.org/aop/455; https://identifiers.org/aop/456; https://identifiers.org/aop/131; https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/310; https://identifiers.org/aop/415; https://identifiers.org/aop/416; https://identifiers.org/aop/417; https://identifiers.org/aop/419; https://identifiers.org/aop/439; https://identifiers.org/aop/455; https://identifiers.org/aop/456; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/494; https://identifiers.org/aop/57
ENSG00000173486	https://identifiers.org/aop.events/980	https://identifiers.org/aop/154
ENSG00000173599	https://identifiers.org/aop.events/2027; https://identifiers.org/aop.events/960; https://identifiers.org/aop.events/958; https://identifiers.org/aop.events/2044; https://identifiers.org/aop.events/961	https://identifiers.org/aop/460; https://identifiers.org/aop/152; https://identifiers.org/aop/152; https://identifiers.org/aop/460; https://identifiers.org/aop/152; https://identifiers.org/aop/162; https://identifiers.org/aop/194; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/458; https://identifiers.org/aop/8
ENSG00000173692	https://identifiers.org/aop.events/1738	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/395; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/426; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000174059	https://identifiers.org/aop.events/1500	https://identifiers.org/aop/173
ENSG00000174125	https://identifiers.org/aop.events/1848	https://identifiers.org/aop/320; https://identifiers.org/aop/377
ENSG00000174130	https://identifiers.org/aop.events/1848	https://identifiers.org/aop/320; https://identifiers.org/aop/377
ENSG00000174405	https://identifiers.org/aop.events/155	https://identifiers.org/aop/139; https://identifiers.org/aop/141; https://identifiers.org/aop/15; https://identifiers.org/aop/272; https://identifiers.org/aop/296; https://identifiers.org/aop/322; https://identifiers.org/aop/397; https://identifiers.org/aop/432; https://identifiers.org/aop/443; https://identifiers.org/aop/478
ENSG00000174951	https://identifiers.org/aop.events/1980; https://identifiers.org/aop.events/1647; https://identifiers.org/aop.events/1711; https://identifiers.org/aop.events/1868; https://identifiers.org/aop.events/1538; https://identifiers.org/aop.events/1869; https://identifiers.org/aop.events/898; https://identifiers.org/aop.events/1847; https://identifiers.org/aop.events/265; https://identifiers.org/aop.events/1908; https://identifiers.org/aop.events/1981; https://identifiers.org/aop.events/1492	https://identifiers.org/aop/443; https://identifiers.org/aop/410; https://identifiers.org/aop/314; https://identifiers.org/aop/377; https://identifiers.org/aop/392; https://identifiers.org/aop/406; https://identifiers.org/aop/468; https://identifiers.org/aop/17; https://identifiers.org/aop/284; https://identifiers.org/aop/377; https://identifiers.org/aop/379; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/488; https://identifiers.org/aop/144; https://identifiers.org/aop/257; https://identifiers.org/aop/530; https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/430; https://identifiers.org/aop/468; https://identifiers.org/aop/144; https://identifiers.org/aop/38; https://identifiers.org/aop/494; https://identifiers.org/aop/411; https://identifiers.org/aop/424; https://identifiers.org/aop/425; https://identifiers.org/aop/443; https://identifiers.org/aop/17; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/38; https://identifiers.org/aop/483
ENSG00000175084	https://identifiers.org/aop.events/1193; https://identifiers.org/aop.events/1457	https://identifiers.org/aop/200; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/206; https://identifiers.org/aop/241; https://identifiers.org/aop/280; https://identifiers.org/aop/298; https://identifiers.org/aop/347; https://identifiers.org/aop/415; https://identifiers.org/aop/443; https://identifiers.org/aop/452
ENSG00000175104	https://identifiers.org/aop.events/1706; https://identifiers.org/aop.events/1700	https://identifiers.org/aop/313; https://identifiers.org/aop/277
ENSG00000175166	https://identifiers.org/aop.events/1738; https://identifiers.org/aop.events/1706	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/395; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/426; https://identifiers.org/aop/430; https://identifiers.org/aop/468; https://identifiers.org/aop/313
ENSG00000175197	https://identifiers.org/aop.events/1512	https://identifiers.org/aop/260; https://identifiers.org/aop/285; https://identifiers.org/aop/464
ENSG00000175206	https://identifiers.org/aop.events/386; https://identifiers.org/aop.events/385; https://identifiers.org/aop.events/960	https://identifiers.org/aop/13; https://identifiers.org/aop/17; https://identifiers.org/aop/405; https://identifiers.org/aop/429; https://identifiers.org/aop/475; https://identifiers.org/aop/501; https://identifiers.org/aop/522; https://identifiers.org/aop/54; https://identifiers.org/aop/78; https://identifiers.org/aop/90; https://identifiers.org/aop/13; https://identifiers.org/aop/54; https://identifiers.org/aop/152
ENSG00000175305	https://identifiers.org/aop.events/1980	https://identifiers.org/aop/443
ENSG00000175535	https://identifiers.org/aop.events/1724; https://identifiers.org/aop.events/1723	https://identifiers.org/aop/316; https://identifiers.org/aop/316
ENSG00000175756	https://identifiers.org/aop.events/18	https://identifiers.org/aop/131; https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/310; https://identifiers.org/aop/415; https://identifiers.org/aop/416; https://identifiers.org/aop/417; https://identifiers.org/aop/419; https://identifiers.org/aop/439; https://identifiers.org/aop/455; https://identifiers.org/aop/456; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/494; https://identifiers.org/aop/57
ENSG00000175899	https://identifiers.org/aop.events/1866	https://identifiers.org/aop/392
ENSG00000176105	https://identifiers.org/aop.events/1884	https://identifiers.org/aop/399
ENSG00000176340	https://identifiers.org/aop.events/79; https://identifiers.org/aop.events/1515	https://identifiers.org/aop/100; https://identifiers.org/aop/101; https://identifiers.org/aop/102; https://identifiers.org/aop/103; https://identifiers.org/aop/28; https://identifiers.org/aop/63; https://identifiers.org/aop/212
ENSG00000176678	https://identifiers.org/aop.events/2040; https://identifiers.org/aop.events/2043	https://identifiers.org/aop/460; https://identifiers.org/aop/491; https://identifiers.org/aop/502; https://identifiers.org/aop/460; https://identifiers.org/aop/491; https://identifiers.org/aop/502
ENSG00000176692	https://identifiers.org/aop.events/1982; https://identifiers.org/aop.events/1457; https://identifiers.org/aop.events/2040	https://identifiers.org/aop/439; https://identifiers.org/aop/443; https://identifiers.org/aop/206; https://identifiers.org/aop/241; https://identifiers.org/aop/280; https://identifiers.org/aop/298; https://identifiers.org/aop/347; https://identifiers.org/aop/415; https://identifiers.org/aop/443; https://identifiers.org/aop/452; https://identifiers.org/aop/460; https://identifiers.org/aop/491; https://identifiers.org/aop/502
ENSG00000176697	https://identifiers.org/aop.events/1488; https://identifiers.org/aop.events/381; https://identifiers.org/aop.events/1983; https://identifiers.org/aop.events/352	https://identifiers.org/aop/17; https://identifiers.org/aop/12; https://identifiers.org/aop/13; https://identifiers.org/aop/54; https://identifiers.org/aop/442; https://identifiers.org/aop/12; https://identifiers.org/aop/281; https://identifiers.org/aop/374; https://identifiers.org/aop/450; https://identifiers.org/aop/471; https://identifiers.org/aop/48; https://identifiers.org/aop/500
ENSG00000176840	https://identifiers.org/aop.events/1738	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/395; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/426; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000177189	https://identifiers.org/aop.events/2044	https://identifiers.org/aop/460
ENSG00000177463	https://identifiers.org/aop.events/1700	https://identifiers.org/aop/277
ENSG00000177575	https://identifiers.org/aop.events/1822	https://identifiers.org/aop/313
ENSG00000177606	https://identifiers.org/aop.events/209; https://identifiers.org/aop.events/1202; https://identifiers.org/aop.events/1394; https://identifiers.org/aop.events/981; https://identifiers.org/aop.events/202; https://identifiers.org/aop.events/1496	https://identifiers.org/aop/108; https://identifiers.org/aop/149; https://identifiers.org/aop/210; https://identifiers.org/aop/27; https://identifiers.org/aop/154; https://identifiers.org/aop/220; https://identifiers.org/aop/154; https://identifiers.org/aop/14; https://identifiers.org/aop/277; https://identifiers.org/aop/278; https://identifiers.org/aop/447; https://identifiers.org/aop/173; https://identifiers.org/aop/237; https://identifiers.org/aop/319; https://identifiers.org/aop/320; https://identifiers.org/aop/377; https://identifiers.org/aop/382; https://identifiers.org/aop/39; https://identifiers.org/aop/392; https://identifiers.org/aop/409; https://identifiers.org/aop/451; https://identifiers.org/aop/468
ENSG00000178607	https://identifiers.org/aop.events/1512	https://identifiers.org/aop/260; https://identifiers.org/aop/285; https://identifiers.org/aop/464
ENSG00000178726	https://identifiers.org/aop.events/1845	https://identifiers.org/aop/379
ENSG00000178919	https://identifiers.org/aop.events/2040	https://identifiers.org/aop/460; https://identifiers.org/aop/491; https://identifiers.org/aop/502
ENSG00000179091	https://identifiers.org/aop.events/1542	https://identifiers.org/aop/273; https://identifiers.org/aop/286; https://identifiers.org/aop/287
ENSG00000179218	https://identifiers.org/aop.events/1847	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000179284	https://identifiers.org/aop.events/381	https://identifiers.org/aop/12; https://identifiers.org/aop/13; https://identifiers.org/aop/54
ENSG00000179295	https://identifiers.org/aop.events/2180; https://identifiers.org/aop.events/2192	https://identifiers.org/aop/506; https://identifiers.org/aop/506
ENSG00000180176	https://identifiers.org/aop.events/424; https://identifiers.org/aop.events/192; https://identifiers.org/aop.events/425; https://identifiers.org/aop.events/280; https://identifiers.org/aop.events/1656; https://identifiers.org/aop.events/1101; https://identifiers.org/aop.events/281; https://identifiers.org/aop.events/186; https://identifiers.org/aop.events/960; https://identifiers.org/aop.events/958; https://identifiers.org/aop.events/959; https://identifiers.org/aop.events/277; https://identifiers.org/aop.events/756; https://identifiers.org/aop.events/279; https://identifiers.org/aop.events/1002; https://identifiers.org/aop.events/1003; https://identifiers.org/aop.events/1009; https://identifiers.org/aop.events/961	https://identifiers.org/aop/110; https://identifiers.org/aop/134; https://identifiers.org/aop/176; https://identifiers.org/aop/54; https://identifiers.org/aop/65; https://identifiers.org/aop/65; https://identifiers.org/aop/134; https://identifiers.org/aop/176; https://identifiers.org/aop/188; https://identifiers.org/aop/54; https://identifiers.org/aop/134; https://identifiers.org/aop/152; https://identifiers.org/aop/42; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/54; https://identifiers.org/aop/65; https://identifiers.org/aop/8; https://identifiers.org/aop/300; https://identifiers.org/aop/485; https://identifiers.org/aop/525; https://identifiers.org/aop/175; https://identifiers.org/aop/176; https://identifiers.org/aop/188; https://identifiers.org/aop/189; https://identifiers.org/aop/190; https://identifiers.org/aop/191; https://identifiers.org/aop/192; https://identifiers.org/aop/193; https://identifiers.org/aop/194; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/110; https://identifiers.org/aop/119; https://identifiers.org/aop/128; https://identifiers.org/aop/134; https://identifiers.org/aop/152; https://identifiers.org/aop/159; https://identifiers.org/aop/162; https://identifiers.org/aop/175; https://identifiers.org/aop/176; https://identifiers.org/aop/188; https://identifiers.org/aop/192; https://identifiers.org/aop/193; https://identifiers.org/aop/194; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/42; https://identifiers.org/aop/457; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/54; https://identifiers.org/aop/65; https://identifiers.org/aop/8; https://identifiers.org/aop/65; https://identifiers.org/aop/152; https://identifiers.org/aop/152; https://identifiers.org/aop/152; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/110; https://identifiers.org/aop/119; https://identifiers.org/aop/128; https://identifiers.org/aop/134; https://identifiers.org/aop/159; https://identifiers.org/aop/175; https://identifiers.org/aop/176; https://identifiers.org/aop/188; https://identifiers.org/aop/192; https://identifiers.org/aop/193; https://identifiers.org/aop/271; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/402; https://identifiers.org/aop/42; https://identifiers.org/aop/457; https://identifiers.org/aop/459; https://identifiers.org/aop/54; https://identifiers.org/aop/65; https://identifiers.org/aop/134; https://identifiers.org/aop/152; https://identifiers.org/aop/300; https://identifiers.org/aop/42; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/8; https://identifiers.org/aop/119; https://identifiers.org/aop/159; https://identifiers.org/aop/175; https://identifiers.org/aop/271; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/402; https://identifiers.org/aop/42; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/190; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/159; https://identifiers.org/aop/189; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/189; https://identifiers.org/aop/152; https://identifiers.org/aop/162; https://identifiers.org/aop/194; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/458; https://identifiers.org/aop/8
ENSG00000180530	https://identifiers.org/aop.events/944; https://identifiers.org/aop.events/18	https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/310; https://identifiers.org/aop/455; https://identifiers.org/aop/456; https://identifiers.org/aop/131; https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/310; https://identifiers.org/aop/415; https://identifiers.org/aop/416; https://identifiers.org/aop/417; https://identifiers.org/aop/419; https://identifiers.org/aop/439; https://identifiers.org/aop/455; https://identifiers.org/aop/456; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/494; https://identifiers.org/aop/57
ENSG00000181019	https://identifiers.org/aop.events/826	https://identifiers.org/aop/40
ENSG00000181104	https://identifiers.org/aop.events/1656; https://identifiers.org/aop.events/1003	https://identifiers.org/aop/300; https://identifiers.org/aop/485; https://identifiers.org/aop/525; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/159; https://identifiers.org/aop/189; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365
ENSG00000181555	https://identifiers.org/aop.events/17; https://identifiers.org/aop.events/945; https://identifiers.org/aop.events/298; https://identifiers.org/aop.events/1981	https://identifiers.org/aop/417; https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/43; https://identifiers.org/aop/443
ENSG00000182220	https://identifiers.org/aop.events/1495; https://identifiers.org/aop.events/1700	https://identifiers.org/aop/173; https://identifiers.org/aop/237; https://identifiers.org/aop/451; https://identifiers.org/aop/277
ENSG00000182481	https://identifiers.org/aop.events/1901	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000182871	https://identifiers.org/aop.events/1841; https://identifiers.org/aop.events/1848	https://identifiers.org/aop/374; https://identifiers.org/aop/471; https://identifiers.org/aop/320; https://identifiers.org/aop/377
ENSG00000183048	https://identifiers.org/aop.events/1866; https://identifiers.org/aop.events/1846	https://identifiers.org/aop/392; https://identifiers.org/aop/377; https://identifiers.org/aop/379; https://identifiers.org/aop/395
ENSG00000183454	https://identifiers.org/aop.events/618	https://identifiers.org/aop/450; https://identifiers.org/aop/471; https://identifiers.org/aop/48
ENSG00000183735	https://identifiers.org/aop.events/1901; https://identifiers.org/aop.events/1847	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/430; https://identifiers.org/aop/468; https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000183765	https://identifiers.org/aop.events/1193	https://identifiers.org/aop/200; https://identifiers.org/aop/293; https://identifiers.org/aop/294
ENSG00000183873	https://identifiers.org/aop.events/593	https://identifiers.org/aop/95
ENSG00000184012	https://identifiers.org/aop.events/1738	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/395; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/426; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000184216	https://identifiers.org/aop.events/202; https://identifiers.org/aop.events/1706; https://identifiers.org/aop.events/1700	https://identifiers.org/aop/14; https://identifiers.org/aop/277; https://identifiers.org/aop/278; https://identifiers.org/aop/447; https://identifiers.org/aop/313; https://identifiers.org/aop/277
ENSG00000184254	https://identifiers.org/aop.events/1880; https://identifiers.org/aop.events/1881	https://identifiers.org/aop/398; https://identifiers.org/aop/436; https://identifiers.org/aop/398; https://identifiers.org/aop/436
ENSG00000184260	https://identifiers.org/aop.events/1502; https://identifiers.org/aop.events/1503	https://identifiers.org/aop/212; https://identifiers.org/aop/274; https://identifiers.org/aop/275; https://identifiers.org/aop/449; https://identifiers.org/aop/212; https://identifiers.org/aop/275
ENSG00000184371	https://identifiers.org/aop.events/2090; https://identifiers.org/aop.events/2089	https://identifiers.org/aop/482; https://identifiers.org/aop/482
ENSG00000184470	https://identifiers.org/aop.events/1656; https://identifiers.org/aop.events/1003	https://identifiers.org/aop/300; https://identifiers.org/aop/485; https://identifiers.org/aop/525; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/159; https://identifiers.org/aop/189; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365
ENSG00000184500	https://identifiers.org/aop.events/1845	https://identifiers.org/aop/379
ENSG00000184502	https://identifiers.org/aop.events/1724; https://identifiers.org/aop.events/1723; https://identifiers.org/aop.events/1717	https://identifiers.org/aop/316; https://identifiers.org/aop/316; https://identifiers.org/aop/315
ENSG00000184574	https://identifiers.org/aop.events/1722	https://identifiers.org/aop/316
ENSG00000184613	https://identifiers.org/aop.events/1738	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/395; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/426; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000184678	https://identifiers.org/aop.events/1502; https://identifiers.org/aop.events/1503	https://identifiers.org/aop/212; https://identifiers.org/aop/274; https://identifiers.org/aop/275; https://identifiers.org/aop/449; https://identifiers.org/aop/212; https://identifiers.org/aop/275
ENSG00000184916	https://identifiers.org/aop.events/2040	https://identifiers.org/aop/460; https://identifiers.org/aop/491; https://identifiers.org/aop/502
ENSG00000185344	https://identifiers.org/aop.events/2158; https://identifiers.org/aop.events/1738	https://identifiers.org/aop/506; https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/395; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/426; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000185507	https://identifiers.org/aop.events/2180; https://identifiers.org/aop.events/1706	https://identifiers.org/aop/506; https://identifiers.org/aop/313
ENSG00000185532	https://identifiers.org/aop.events/1908	https://identifiers.org/aop/411; https://identifiers.org/aop/424; https://identifiers.org/aop/425
